uf;anomes;valor;regiao
Mato Grosso do Sul;201711;16596703.72;Centro-Oeste
Mato Grosso;201711;15487676.02;Centro-Oeste
Goiás;201711;34456384.52;Centro-Oeste
Distrito Federal;201711;18203173.03;Centro-Oeste
Rondônia;201712;7507845.13;Norte
Acre;201712;2610454.55;Norte
Amazonas;201712;13169660.32;Norte
Roraima;201712;2635287.45;Norte
Pará;201712;34426413.15;Norte
Amapá;201712;1716855.56;Norte
Tocantins;201712;5200789.02;Norte
Maranhão;201712;29435501.73;Nordeste
Piauí;201712;16048864.85;Nordeste
Ceará;201712;45509439.96;Nordeste
Rio Grande do Norte;201712;18311840.01;Nordeste
Paraíba;201712;17956094.16;Nordeste
Pernambuco;201712;65819921.92;Nordeste
Alagoas;201712;15903174.01;Nordeste
Sergipe;201712;7678925.8;Nordeste
Bahia;201712;64648373.69;Nordeste
Minas Gerais;201712;142848565.53;Sudeste
Espírito Santo;201712;25493804.7;Sudeste
Rio de Janeiro;201712;71176514.15;Sudeste
São Paulo;201712;280080500.1;Sudeste
Paraná;201712;115173908.32;Sul
Santa Catarina;201712;54055792.1;Sul
Rio Grande do Sul;201712;82934746.93;Sul
Mato Grosso do Sul;201712;15353997.67;Centro-Oeste
Mato Grosso;201712;14770731.99;Centro-Oeste
Goiás;201712;34331316.98;Centro-Oeste
Distrito Federal;201712;17028868.46;Centro-Oeste
Rondônia;201801;7998345.94;Norte
Acre;201801;3576595.19;Norte
Amazonas;201801;13572263.03;Norte
Roraima;201801;2914195.21;Norte
Pará;201801;31591185.32;Norte
Amapá;201801;1836149.63;Norte
Tocantins;201801;5341353.03;Norte
Maranhão;201801;28524888.88;Nordeste
Piauí;201801;15727504.93;Nordeste
Ceará;201801;48012434.52;Nordeste
Rio Grande do Norte;201801;19130570.55;Nordeste
Paraíba;201801;16968876.36;Nordeste
Pernambuco;201801;64529749.62;Nordeste
Alagoas;201801;16127151.16;Nordeste
Sergipe;201801;8077634.45;Nordeste
Bahia;201801;68048653.42;Nordeste
Minas Gerais;201801;143158486.97;Sudeste
Espírito Santo;201801;26870384.24;Sudeste
Rio de Janeiro;201801;72530675.81;Sudeste
São Paulo;201801;279203782.81;Sudeste
Paraná;201801;118799559.86;Sul
Santa Catarina;201801;53712418.95;Sul
Rio Grande do Sul;201801;88817066.36;Sul
Mato Grosso do Sul;201801;16320629.25;Centro-Oeste
Mato Grosso;201801;17253950.09;Centro-Oeste
Goiás;201801;32756500.63;Centro-Oeste
Distrito Federal;201801;17127571.95;Centro-Oeste
Rondônia;201802;8893683.69;Norte
Acre;201802;2444567.37;Norte
Amazonas;201802;13083081.7;Norte
Roraima;201802;2881281.13;Norte
Pará;201802;31378879.0;Norte
Amapá;201802;1954823.32;Norte
Tocantins;201802;5361684.48;Norte
Maranhão;201802;26351836.62;Nordeste
Piauí;201802;15541518.92;Nordeste
Ceará;201802;45500460.48;Nordeste
Rio Grande do Norte;201802;17631343.47;Nordeste
Paraíba;201802;17091922.12;Nordeste
Pernambuco;201802;59258351.04;Nordeste
Alagoas;201802;16062136.29;Nordeste
Sergipe;201802;7374349.7;Nordeste
Bahia;201802;64475039.37;Nordeste
Minas Gerais;201802;136705143.41;Sudeste
Espírito Santo;201802;24762482.38;Sudeste
Rio de Janeiro;201802;70910964.45;Sudeste
São Paulo;201802;269524844.81;Sudeste
Paraná;201802;110307818.83;Sul
Santa Catarina;201802;51298668.32;Sul
Rio Grande do Sul;201802;80572288.45;Sul
Mato Grosso do Sul;201802;18448053.83;Centro-Oeste
Mato Grosso;201802;14789801.16;Centro-Oeste
Goiás;201802;29752825.71;Centro-Oeste
Distrito Federal;201802;18222787.66;Centro-Oeste
Rondônia;201803;8867793.32;Norte
Acre;201803;2602434.35;Norte
Amazonas;201803;14322305.22;Norte
Roraima;201803;2740423.51;Norte
Pará;201803;32909877.51;Norte
Amapá;201803;1882553.32;Norte
Tocantins;201803;5913061.01;Norte
Maranhão;201803;30050918.58;Nordeste
Piauí;201803;16408257.61;Nordeste
Ceará;201803;48132921.0;Nordeste
Rio Grande do Norte;201803;19842834.93;Nordeste
Paraíba;201803;17680495.15;Nordeste
Pernambuco;201803;67792662.95;Nordeste
Alagoas;201803;15913321.52;Nordeste
Sergipe;201803;8375279.36;Nordeste
Bahia;201803;67301935.64;Nordeste
Minas Gerais;201803;149829968.56;Sudeste
Espírito Santo;201803;23992070.32;Sudeste
Rio de Janeiro;201803;75601732.47;Sudeste
São Paulo;201803;286775733.92;Sudeste
Paraná;201803;116630188.99;Sul
Santa Catarina;201803;58770698.1;Sul
Rio Grande do Sul;201803;87419899.25;Sul
Mato Grosso do Sul;201803;16620321.36;Centro-Oeste
Mato Grosso;201803;17498946.87;Centro-Oeste
Goiás;201803;35353238.97;Centro-Oeste
Distrito Federal;201803;20340897.78;Centro-Oeste
Rondônia;201804;8871408.5;Norte
Acre;201804;3064163.42;Norte
Amazonas;201804;14643340.51;Norte
Roraima;201804;2695484.62;Norte
Pará;201804;35053278.8;Norte
Amapá;201804;1781034.49;Norte
Tocantins;201804;4617378.68;Norte
Maranhão;201804;31077432.22;Nordeste
Piauí;201804;16455257.04;Nordeste
Ceará;201804;48061986.29;Nordeste
Rio Grande do Norte;201804;20774806.62;Nordeste
Paraíba;201804;18379177.97;Nordeste
Pernambuco;201804;66491472.88;Nordeste
Alagoas;201804;16901210.99;Nordeste
Sergipe;201804;9020646.6;Nordeste
Bahia;201804;70138190.99;Nordeste
Minas Gerais;201804;149894503.75;Sudeste
Espírito Santo;201804;25580754.91;Sudeste
Rio de Janeiro;201804;75998173.43;Sudeste
São Paulo;201804;289711791.16;Sudeste
Paraná;201804;120061032.48;Sul
Santa Catarina;201804;60288827.83;Sul
Rio Grande do Sul;201804;89396935.52;Sul
Mato Grosso do Sul;201804;16682027.02;Centro-Oeste
Mato Grosso;201804;16279852.74;Centro-Oeste
Goiás;201804;33126994.54;Centro-Oeste
Distrito Federal;201804;20522181.19;Centro-Oeste
Rondônia;201805;8501601.67;Norte
Acre;201805;2276236.69;Norte
Amazonas;201805;14632208.09;Norte
Roraima;201805;2613895.43;Norte
Pará;201805;33973133.85;Norte
Amapá;201805;1821567.42;Norte
Tocantins;201805;4662238.24;Norte
Maranhão;201805;29485732.67;Nordeste
Piauí;201805;16646954.86;Nordeste
Ceará;201805;48954862.1;Nordeste
Rio Grande do Norte;201805;20789038.18;Nordeste
Paraíba;201805;18568272.05;Nordeste
Pernambuco;201805;71014021.26;Nordeste
Alagoas;201805;17026428.59;Nordeste
Sergipe;201805;9710691.4;Nordeste
Bahia;201805;72015638.15;Nordeste
Minas Gerais;201805;151546897.83;Sudeste
Espírito Santo;201805;27047091.49;Sudeste
Rio de Janeiro;201805;78033245.14;Sudeste
São Paulo;201805;293104281.74;Sudeste
Paraná;201805;121360733.68;Sul
Santa Catarina;201805;60659252.2;Sul
Rio Grande do Sul;201805;88148251.61;Sul
Mato Grosso do Sul;201805;17555832.83;Centro-Oeste
Mato Grosso;201805;16103988.77;Centro-Oeste
Goiás;201805;33321916.56;Centro-Oeste
Distrito Federal;201805;20343407.23;Centro-Oeste
Rondônia;201806;8315107.81;Norte
Acre;201806;3239474.1;Norte
Amazonas;201806;14500521.14;Norte
Roraima;201806;3020718.84;Norte
Pará;201806;35560757.57;Norte
Amapá;201806;2120412.72;Norte
Tocantins;201806;5664149.36;Norte
Maranhão;201806;29359484.98;Nordeste
Piauí;201806;16330507.19;Nordeste
Ceará;201806;47404127.98;Nordeste
Rio Grande do Norte;201806;20137699.72;Nordeste
Paraíba;201806;18934577.55;Nordeste
Pernambuco;201806;68679138.11;Nordeste
Alagoas;201806;16339905.36;Nordeste
Sergipe;201806;8025780.5;Nordeste
Bahia;201806;68213323.07;Nordeste
Minas Gerais;201806;151514201.61;Sudeste
Espírito Santo;201806;24431385.84;Sudeste
Rio de Janeiro;201806;77683410.8;Sudeste
São Paulo;201806;287922148.67;Sudeste
Paraná;201806;122174618.88;Sul
Santa Catarina;201806;62213666.2;Sul
Rio Grande do Sul;201806;90754504.49;Sul
Mato Grosso do Sul;201806;17357780.2;Centro-Oeste
Mato Grosso;201806;15883977.51;Centro-Oeste
Goiás;201806;35536937.3;Centro-Oeste
Distrito Federal;201806;21542121.59;Centro-Oeste
Rondônia;201807;8525499.78;Norte
Acre;201807;3126429.88;Norte
Amazonas;201807;14840533.42;Norte
Roraima;201807;2860584.22;Norte
Pará;201807;33465172.06;Norte
Amapá;201807;1910968.09;Norte
Tocantins;201807;5328909.25;Norte
Maranhão;201807;29441181.87;Nordeste
Piauí;201807;16393717.19;Nordeste
Ceará;201807;49250389.91;Nordeste
Rio Grande do Norte;201807;21652391.73;Nordeste
Paraíba;201807;19279685.95;Nordeste
Pernambuco;201807;70741826.35;Nordeste
Alagoas;201807;17908975.59;Nordeste
Sergipe;201807;9766114.15;Nordeste
Bahia;201807;73412542.78;Nordeste
Minas Gerais;201807;156680218.93;Sudeste
Espírito Santo;201807;25130378.43;Sudeste
Rio de Janeiro;201807;83733892.75;Sudeste
São Paulo;201807;291524922.05;Sudeste
Paraná;201807;124610255.04;Sul
Santa Catarina;201807;61278050.72;Sul
Rio Grande do Sul;201807;89093690.14;Sul
Mato Grosso do Sul;201807;17090876.79;Centro-Oeste
Mato Grosso;201807;17163673.03;Centro-Oeste
Goiás;201807;35009953.87;Centro-Oeste
Distrito Federal;201807;22301468.16;Centro-Oeste
Rondônia;201808;9177611.46;Norte
Acre;201808;2998865.51;Norte
Amazonas;201808;14427620.91;Norte
Roraima;201808;2740088.01;Norte
Pará;201808;35497371.12;Norte
Amapá;201808;2453555.4;Norte
Tocantins;201808;5473666.63;Norte
Maranhão;201808;30255833.42;Nordeste
Piauí;201808;17055960.69;Nordeste
Ceará;201808;50528833.27;Nordeste
Rio Grande do Norte;201808;21629797.35;Nordeste
Paraíba;201808;19011606.67;Nordeste
Pernambuco;201808;70554341.99;Nordeste
Alagoas;201808;16793811.48;Nordeste
Sergipe;201808;10198444.73;Nordeste
Bahia;201808;74505873.73;Nordeste
Minas Gerais;201808;154281495.01;Sudeste
Espírito Santo;201808;26009340.5;Sudeste
Rio de Janeiro;201808;80453782.86;Sudeste
São Paulo;201808;298702204.56;Sudeste
Paraná;201808;127874482.35;Sul
Santa Catarina;201808;62730906.87;Sul
Rio Grande do Sul;201808;94010888.97;Sul
Mato Grosso do Sul;201808;16468255.95;Centro-Oeste
Mato Grosso;201808;15569285.17;Centro-Oeste
Goiás;201808;33899286.36;Centro-Oeste
Distrito Federal;201808;23318726.05;Centro-Oeste
Rondônia;201809;7368996.38;Norte
Acre;201809;2619709.86;Norte
Amazonas;201809;15818964.25;Norte
Roraima;201809;2689103.41;Norte
Pará;201809;34896020.28;Norte
Amapá;201809;2652283.29;Norte
Tocantins;201809;5152490.73;Norte
Maranhão;201809;29645428.53;Nordeste
Piauí;201809;16152452.68;Nordeste
Ceará;201809;46519835.66;Nordeste
Rio Grande do Norte;201809;20189873.01;Nordeste
Paraíba;201809;18070790.31;Nordeste
Pernambuco;201809;66806054.81;Nordeste
Alagoas;201809;18119580.37;Nordeste
Sergipe;201809;9121714.7;Nordeste
Bahia;201809;71525882.45;Nordeste
Minas Gerais;201809;153867888.29;Sudeste
Espírito Santo;201809;24685731.9;Sudeste
Rio de Janeiro;201809;77382979.88;Sudeste
São Paulo;201809;282739086.76;Sudeste
Paraná;201809;123933024.51;Sul
Santa Catarina;201809;61636890.45;Sul
Rio Grande do Sul;201809;93664724.68;Sul
Mato Grosso do Sul;201809;17395858.5;Centro-Oeste
Mato Grosso;201809;15630276.46;Centro-Oeste
Goiás;201809;33936535.21;Centro-Oeste
Distrito Federal;201809;20307075.79;Centro-Oeste
Rondônia;201810;8835095.43;Norte
Acre;201810;3018048.94;Norte
Amazonas;201810;16358462.57;Norte
Roraima;201810;2985029.23;Norte
Pará;201810;37385364.64;Norte
Amapá;201810;2637161.32;Norte
Tocantins;201810;5272355.92;Norte
Maranhão;201810;29310709.37;Nordeste
Piauí;201810;16305480.04;Nordeste
Ceará;201810;48461986.08;Nordeste
Rio Grande do Norte;201810;21332372.73;Nordeste
Paraíba;201810;18497122.25;Nordeste
Pernambuco;201810;67067611.96;Nordeste
Alagoas;201810;17126145.58;Nordeste
Sergipe;201810;10097590.01;Nordeste
Bahia;201810;74899242.26;Nordeste
Minas Gerais;201810;151228318.67;Sudeste
Espírito Santo;201810;26243877.36;Sudeste
Rio de Janeiro;201810;79404597.67;Sudeste
São Paulo;201810;295671659.07;Sudeste
Paraná;201810;125316844.05;Sul
Santa Catarina;201810;63327187.97;Sul
Rio Grande do Sul;201810;90025945.36;Sul
Mato Grosso do Sul;201810;16259261.13;Centro-Oeste
Mato Grosso;201810;15838064.68;Centro-Oeste
Goiás;201810;34482719.13;Centro-Oeste
Distrito Federal;201810;18600258.14;Centro-Oeste
Rondônia;201811;8328186.64;Norte
Acre;201811;3342614.24;Norte
Amazonas;201811;15391163.74;Norte
Roraima;201811;2771881.2;Norte
Pará;201811;34294171.03;Norte
Amapá;201811;2139141.93;Norte
Tocantins;201811;4873715.59;Norte
Maranhão;201811;28462327.93;Nordeste
Piauí;201811;15869156.06;Nordeste
Ceará;201811;47851900.31;Nordeste
Rio Grande do Norte;201811;20581258.13;Nordeste
Paraíba;201811;18359742.42;Nordeste
Pernambuco;201811;64375684.1;Nordeste
Alagoas;201811;16925355.78;Nordeste
Sergipe;201811;9139082.28;Nordeste
Bahia;201811;73898802.66;Nordeste
Minas Gerais;201811;144867656.44;Sudeste
Espírito Santo;201811;24170075.47;Sudeste
Rio de Janeiro;201811;75075912.42;Sudeste
São Paulo;201811;283947815.42;Sudeste
Paraná;201811;125317336.68;Sul
Santa Catarina;201811;59766664.18;Sul
Rio Grande do Sul;201811;93081292.31;Sul
Mato Grosso do Sul;201811;16390075.24;Centro-Oeste
Mato Grosso;201811;14815961.13;Centro-Oeste
Goiás;201811;33695646.06;Centro-Oeste
Distrito Federal;201811;16518323.98;Centro-Oeste
Rondônia;201812;8408512.77;Norte
Acre;201812;2123426.26;Norte
Amazonas;201812;14154362.85;Norte
Roraima;201812;2938769.32;Norte
Pará;201812;34168505.29;Norte
Amapá;201812;2654304.54;Norte
Tocantins;201812;5321091.08;Norte
Maranhão;201812;29606231.79;Nordeste
Piauí;201812;17047311.75;Nordeste
Ceará;201812;45277060.12;Nordeste
Rio Grande do Norte;201812;17227874.04;Nordeste
Paraíba;201812;17425267.96;Nordeste
Pernambuco;201812;63347814.94;Nordeste
Alagoas;201812;15765092.87;Nordeste
Sergipe;201812;8405178.91;Nordeste
Bahia;201812;67083996.92;Nordeste
Minas Gerais;201812;146715346.61;Sudeste
Espírito Santo;201812;24502056.39;Sudeste
Rio de Janeiro;201812;71286431.83;Sudeste
São Paulo;201812;283179040.8;Sudeste
Paraná;201812;117528767.93;Sul
Santa Catarina;201812;55708713.29;Sul
Rio Grande do Sul;201812;89050712.34;Sul
Mato Grosso do Sul;201812;15350893.92;Centro-Oeste
Mato Grosso;201812;13853034.99;Centro-Oeste
Goiás;201812;36347762.27;Centro-Oeste
Distrito Federal;201812;13970506.6;Centro-Oeste
Rondônia;201901;9351705.82;Norte
Acre;201901;2664654.52;Norte
Amazonas;201901;16791397.31;Norte
Roraima;201901;2527888.58;Norte
Pará;201901;33849909.8;Norte
Amapá;201901;2549805.6;Norte
Tocantins;201901;5791079.68;Norte
Maranhão;201901;30641772.18;Nordeste
Piauí;201901;15882517.83;Nordeste
Ceará;201901;49469464.64;Nordeste
Rio Grande do Norte;201901;22503704.7;Nordeste
Paraíba;201901;18701777.09;Nordeste
Pernambuco;201901;66767187.21;Nordeste
Alagoas;201901;15858616.49;Nordeste
Sergipe;201901;9870763.46;Nordeste
Bahia;201901;69943903.44;Nordeste
Minas Gerais;201901;154066649.81;Sudeste
Espírito Santo;201901;25005409.89;Sudeste
Rio de Janeiro;201901;80140801.94;Sudeste
São Paulo;201901;298180056.65;Sudeste
Paraná;201901;122460918.04;Sul
Santa Catarina;201901;58896965.31;Sul
Rio Grande do Sul;201901;89664703.23;Sul
Mato Grosso do Sul;201901;17108719.02;Centro-Oeste
Mato Grosso;201901;14229113.36;Centro-Oeste
Goiás;201901;35162665.51;Centro-Oeste
Distrito Federal;201901;20192152.35;Centro-Oeste
Rondônia;201902;8143007.97;Norte
Acre;201902;1906429.95;Norte
Amazonas;201902;14369987.43;Norte
Roraima;201902;2587642.41;Norte
Pará;201902;32871717.66;Norte
Amapá;201902;2294126.19;Norte
Tocantins;201902;5881439.69;Norte
Maranhão;201902;27369051.19;Nordeste
Piauí;201902;15433452.88;Nordeste
Ceará;201902;47565552.04;Nordeste
Rio Grande do Norte;201902;20181547.44;Nordeste
Paraíba;201902;18280230.48;Nordeste
Pernambuco;201902;63012036.07;Nordeste
Alagoas;201902;17064476.64;Nordeste
Sergipe;201902;9577713.59;Nordeste
Bahia;201902;63037987.2;Nordeste
Minas Gerais;201902;147968852.8;Sudeste
Espírito Santo;201902;24433360.41;Sudeste
Rio de Janeiro;201902;73535570.78;Sudeste
São Paulo;201902;279427204.24;Sudeste
Paraná;201902;119836506.38;Sul
Santa Catarina;201902;57420491.79;Sul
Rio Grande do Sul;201902;89259306.5;Sul
Mato Grosso do Sul;201902;17713810.57;Centro-Oeste
Mato Grosso;201902;15288698.79;Centro-Oeste
Goiás;201902;33658226.73;Centro-Oeste
Distrito Federal;201902;18496333.16;Centro-Oeste
Rondônia;201903;8949741.77;Norte
Acre;201903;3096439.63;Norte
Amazonas;201903;16339024.96;Norte
Roraima;201903;1923440.17;Norte
Pará;201903;33130995.71;Norte
Amapá;201903;2511041.32;Norte
Tocantins;201903;6593258.41;Norte
Maranhão;201903;30399681.09;Nordeste
Piauí;201903;16189802.79;Nordeste
Ceará;201903;48209418.3;Nordeste
Rio Grande do Norte;201903;23086510.42;Nordeste
Paraíba;201903;19178379.93;Nordeste
Pernambuco;201903;65485622.52;Nordeste
Alagoas;201903;17027823.71;Nordeste
Sergipe;201903;9745805.83;Nordeste
Bahia;201903;70631313.03;Nordeste
Minas Gerais;201903;153459790.69;Sudeste
Espírito Santo;201903;24489441.43;Sudeste
Rio de Janeiro;201903;76151310.63;Sudeste
São Paulo;201903;288819396.39;Sudeste
Paraná;201903;123286810.02;Sul
Santa Catarina;201903;58250110.95;Sul
Rio Grande do Sul;201903;85585754.75;Sul
Mato Grosso do Sul;201903;16882690.96;Centro-Oeste
Mato Grosso;201903;16045499.92;Centro-Oeste
Goiás;201903;36733253.84;Centro-Oeste
Distrito Federal;201903;22191795.7;Centro-Oeste
Rondônia;201904;9630553.15;Norte
Acre;201904;2411628.0;Norte
Amazonas;201904;15622910.63;Norte
Roraima;201904;2422446.17;Norte
Pará;201904;36044319.4;Norte
Amapá;201904;2746817.21;Norte
Tocantins;201904;6684401.5;Norte
Maranhão;201904;30406171.44;Nordeste
Piauí;201904;17051416.58;Nordeste
Ceará;201904;49676998.37;Nordeste
Rio Grande do Norte;201904;21820682.35;Nordeste
Paraíba;201904;18839657.83;Nordeste
Pernambuco;201904;65026872.36;Nordeste
Alagoas;201904;16458514.97;Nordeste
Sergipe;201904;10183910.27;Nordeste
Bahia;201904;75656871.01;Nordeste
Minas Gerais;201904;156777495.4;Sudeste
Espírito Santo;201904;23966073.21;Sudeste
Rio de Janeiro;201904;75853453.4;Sudeste
São Paulo;201904;297834670.24;Sudeste
Paraná;201904;120177202.18;Sul
Santa Catarina;201904;61028085.6;Sul
Rio Grande do Sul;201904;95152786.47;Sul
Mato Grosso do Sul;201904;18253870.27;Centro-Oeste
Mato Grosso;201904;15890208.95;Centro-Oeste
Goiás;201904;36260374.54;Centro-Oeste
Distrito Federal;201904;18562231.92;Centro-Oeste
Rondônia;201905;9581970.31;Norte
Acre;201905;2840630.58;Norte
Amazonas;201905;16483166.92;Norte
Roraima;201905;2495491.03;Norte
Pará;201905;35906526.59;Norte
Amapá;201905;2648904.75;Norte
Tocantins;201905;7143806.13;Norte
Maranhão;201905;31437580.62;Nordeste
Piauí;201905;17792232.0;Nordeste
Ceará;201905;52622124.54;Nordeste
Rio Grande do Norte;201905;23588813.89;Nordeste
Paraíba;201905;21061830.25;Nordeste
Pernambuco;201905;71675203.64;Nordeste
Alagoas;201905;17039962.66;Nordeste
Sergipe;201905;11014405.78;Nordeste
Bahia;201905;74930902.09;Nordeste
Minas Gerais;201905;162963014.15;Sudeste
Espírito Santo;201905;27678894.71;Sudeste
Rio de Janeiro;201905;86637168.69;Sudeste
São Paulo;201905;303889049.22;Sudeste
Paraná;201905;126481772.97;Sul
Santa Catarina;201905;64937709.4;Sul
Rio Grande do Sul;201905;94163838.23;Sul
Mato Grosso do Sul;201905;17778458.45;Centro-Oeste
Mato Grosso;201905;16092716.67;Centro-Oeste
Goiás;201905;38159986.89;Centro-Oeste
Distrito Federal;201905;20360779.48;Centro-Oeste
Rondônia;201906;7891114.05;Norte
Acre;201906;3260153.59;Norte
Amazonas;201906;15422243.28;Norte
Roraima;201906;2851291.67;Norte
Pará;201906;35242306.77;Norte
Amapá;201906;2117098.07;Norte
Tocantins;201906;6136528.26;Norte
Maranhão;201906;30094232.34;Nordeste
Piauí;201906;17263004.56;Nordeste
Ceará;201906;50899685.24;Nordeste
Rio Grande do Norte;201906;21530220.97;Nordeste
Paraíba;201906;19447508.7;Nordeste
Pernambuco;201906;68052177.03;Nordeste
Alagoas;201906;17802731.5;Nordeste
Sergipe;201906;9397452.52;Nordeste
Bahia;201906;72311955.53;Nordeste
Minas Gerais;201906;154830086.49;Sudeste
Espírito Santo;201906;26257287.18;Sudeste
Rio de Janeiro;201906;80125747.75;Sudeste
São Paulo;201906;293587709.5;Sudeste
Paraná;201906;125528571.51;Sul
Santa Catarina;201906;63504945.54;Sul
Rio Grande do Sul;201906;92237333.46;Sul
Mato Grosso do Sul;201906;18387822.48;Centro-Oeste
Mato Grosso;201906;16699780.69;Centro-Oeste
Goiás;201906;37236918.46;Centro-Oeste
Distrito Federal;201906;20187082.38;Centro-Oeste
Rondônia;201907;9792370.67;Norte
Acre;201907;3250722.84;Norte
Amazonas;201907;15961988.04;Norte
Roraima;201907;3137537.4;Norte
Pará;201907;29460144.72;Norte
Amapá;201907;2388704.49;Norte
Tocantins;201907;7118118.28;Norte
Maranhão;201907;30724404.59;Nordeste
Piauí;201907;17460423.29;Nordeste
Ceará;201907;52995900.8;Nordeste
Rio Grande do Norte;201907;22229779.85;Nordeste
Paraíba;201907;19665224.24;Nordeste
Pernambuco;201907;71002753.56;Nordeste
Alagoas;201907;18399929.39;Nordeste
Sergipe;201907;9931458.04;Nordeste
Bahia;201907;78145958.78;Nordeste
Minas Gerais;201907;166207471.07;Sudeste
Espírito Santo;201907;29321032.62;Sudeste
Rio de Janeiro;201907;89924590.66;Sudeste
São Paulo;201907;305033842.8;Sudeste
Paraná;201907;125978907.59;Sul
Santa Catarina;201907;66591656.76;Sul
Rio Grande do Sul;201907;102298314.76;Sul
Mato Grosso do Sul;201907;19870933.2;Centro-Oeste
